cod_ibge,municipio,pop2016,govpop2015,mortalidade2015,tx_homicidios2015,despesa2016,enem_media2015,enem_desvpad2015,transf2016,ideb_i2015,ideb_f2015
330120,Carmo,18322.0,0.06478021978021978,0.013100436681222708,0.00010989010989010988,,493.1511428571426,103.69239298322223,12841255.95,5.5,
350080,Alfredo Marcondes,4118.0,0.057303096805657164,0.043478260869565216,,13787041.15,492.1676470588236,98.49522495513834,1995728.26,,
350180,Américo de Campos,5955.0,0.06008078088185796,,,19300619.39,486.8493150684931,111.78910763457472,2516948.53,5.6,5.7
350400,Assis,102268.0,0.032717501501028576,0.0091324200913242,4.921405159601169e-05,260280587.21,492.32778649921516,112.15776868177143,39505196.1,6.5,
350430,Avaí,5306.0,0.06559241706161137,,,18942695.8,430.35853658536575,77.86065893747406,1411992.25,6.1,
350450,Avaré,88938.0,0.03565084573174181,0.010917030567685587,7.919895909939471e-05,274251257.01,500.8800662251651,116.23163257990116,38587023.84,6.3,
350775,Brejo Alegre,2790.0,0.08742774566473989,0.054054054054054064,0.00036127167630057796,17386378.79,458.41025641025635,98.27776370780018,1247269.17,6.6,
350900,Caieiras,97016.0,0.023094591772812697,0.01332398316970547,4.1762372102735435e-05,227289365.43,473.6906392694068,104.08671420529308,12532646.75,6.1,
350960,Campo Limpo Paulista,81693.0,0.028758024416490405,0.011437908496732024,0.00011132138483802741,195877854.83,478.2327297116025,100.12153266848229,17481267.35,5.8,4.7
351060,Carapicuíba,394465.0,0.014665021641931815,0.01337562051847766,0.00015294651460384304,517653257.98,458.9606984969045,93.30494690226664,77319110.73,5.5,
351710,Glicério,4787.0,0.059501361826943225,,,19155774.87,467.5809523809524,98.71114728883629,2004295.4,6.6,
352215,Itaóca,3339.0,0.05663769853161521,0.06521739130434782,,12828899.65,430.0527027027026,72.0518786137698,1449258.91,,
352560,João Ramalho,4442.0,0.050498188405797104,0.023529411764705882,0.0009057971014492754,18523804.36,481.75175438596494,94.89955027771515,1473492.83,6.6,
352720,Lorena,87584.0,0.022666269012824338,0.007058823529411766,0.00021794489435408016,179758754.05,497.57259073842346,117.89789422383032,30192975.1,5.5,4.5
352850,Mairiporã,93981.0,0.024717567670028053,0.015371477369769428,0.00020579920496517656,233859711.58,482.6886551943923,107.64916418525836,22437436.39,5.9,
352930,Matão,81878.0,0.025749333857242845,0.014109347442680775,0.00011051216247743709,229216432.6,504.2462986198239,112.19321935965506,13298171.31,6.6,5.6
353150,Monte Azul Paulista,19268.0,0.038385826771653545,0.004291845493562232,5.180273518441774e-05,54611044.49,485.7796116504853,104.23216377914477,5782097.91,6.2,4.9
353490,Pacaembu,14024.0,0.03230427619798009,0.020618556701030927,,36032571.86,477.7641379310346,116.33006900617242,3259310.02,6.6,
354070,Porto Ferreira,55100.0,0.02898047880791074,0.0060790273556231,0.0001278281989006775,156177555.6,502.5689230769243,112.4627909195328,11363345.74,6.3,4.7
354430,Roseira,10429.0,0.04978731631863882,0.006993006993006993,,,469.0865921787711,98.15670021322272,3233814.49,6.2,4.7
354470,Sagres,2454.0,0.10749185667752444,,,11152504.25,461.3894736842105,104.59974450115836,1291555.82,7.1,
354640,Santa Cruz do Rio Pardo,46893.0,0.02873501597581112,0.015358361774744029,8.577616709197349e-05,134541124.31,503.69736211031113,114.69619285616358,20008824.37,6.7,5.5
354650,Santa Ernestina,5672.0,0.049991198732617495,0.045454545454545456,0.0001760253476500616,16573743.0,455.8285714285713,78.72722901177559,1817268.11,6.7,
354800,Santo Antônio de Posse,22597.0,0.03908169190227344,0.007042253521126761,0.00040198311670909824,77812245.75,474.3075581395347,98.7154856885162,7000364.64,5.6,4.1
355610,Valentim Gentil,12610.0,0.03624355670103093,0.004901960784313725,,34235745.44,460.090625,89.66396435382221,7462678.88,6.8,
355660,Vera Cruz,10980.0,0.030008184050195508,0.00847457627118644,,,482.23636363636354,104.53768823103506,2659420.33,6.3,
410050,Altônia,21867.0,0.02520235467255335,0.01492537313432836,0.0004139072847682119,,454.99887005649714,88.3751512822394,6390892.12,6.1,
410280,Bela Vista do Paraíso,15634.0,0.022674865488086088,0.02830188679245283,0.0005124263387138099,36379623.75,461.2061688311689,101.02584244291357,5747019.5,5.1,
410570,Clevelândia,17311.0,0.03724169688597249,0.018382352941176468,0.00011512116502619009,47703309.65,465.8751879699244,93.487044329745,5250720.89,5.7,
410870,Grandes Rios,6251.0,0.044184945557834934,,0.00015780337699226762,16459670.24,433.70123456790117,86.36329876432924,4838676.88,5.6,
411800,Paraíso do Norte,13180.0,0.032126662055184066,0.015151515151515154,0.000538006302359542,30170123.91,440.8193693693692,88.3063545140683,5211408.71,5.3,
412020,Porto Rico,2610.0,0.09049079754601227,0.028571428571428567,0.0003834355828220859,17338700.6,427.4519230769232,70.35274285770107,1768353.15,4.7,
420020,Agrolândia,10427.0,0.032710280373831765,0.030120481927710843,9.735202492211838e-05,,491.02640000000014,95.44129435620148,2576185.55,6.1,5.1
420325,Capão Alto,2625.0,0.10248681235870384,0.045454545454545456,0.00037678975131876413,18189224.52,459.7304347826087,86.72787868218306,1800236.76,5.4,
420417,Cerro Negro,3308.0,0.08001189767995241,0.020408163265306117,,13448027.35,416.1645161290323,64.72952725707744,1762985.98,,
420570,Garopaba,21573.0,0.03964674042068278,0.0038759689922480615,,63317554.96,479.50018656716406,100.32455919432304,8409987.6,6.9,
420945,Lajeado Grande,1461.0,0.09387755102040816,,,12071728.89,456.1499999999999,81.33730086269095,1246264.02,,
421055,Marema,1952.0,0.07903951975987994,,0.0005002501250625311,12856693.57,450.524193548387,91.1778476214478,1038021.47,6.8,
421090,Modelo,4181.0,0.04365555289038139,,0.0002398656752218757,,478.66626506024085,104.47512514902529,2993134.21,6.6,
421165,Novo Horizonte,2569.0,0.052187260168841135,,,11924694.68,467.5319999999999,88.44692733556118,1157793.86,7.3,
421400,Presidente Getúlio,16736.0,0.05068592934320748,0.0038167938931297713,6.070171178827243e-05,47708006.9,498.11483516483537,104.56063217483623,6023223.36,5.9,4.2
421410,Presidente Nereu,2306.0,0.10047639670853184,,,10859661.49,445.303125,83.49903026044964,947305.04,5.9,
421570,Santo Amaro da Imperatriz,22266.0,0.04133211678832117,0.003215434083601286,4.5620437956204383e-05,54375081.13,500.8524050632915,112.7291127254895,8165785.22,6.0,5.2
421590,São Bonifácio,2922.0,0.058763586956521736,0.038461538461538464,,13611718.36,473.12500000000017,128.7296494066679,1286794.26,,
421625,São João do Oeste,6285.0,0.034824281150159744,,,,480.184971098266,108.03848799894413,2030339.71,7.3,
421740,Schroeder,19463.0,0.03245339140595953,,,50331929.07,496.1876923076927,111.4963910113894,5080991.95,6.3,5.3
421820,Timbó,42045.0,0.03972579512147857,0.01276595744680851,,121195623.53,484.60551330798495,105.00831834634093,8096122.0,7.0,6.3
430080,Antônio Prado,13296.0,0.029281144147534813,,,38281636.4,499.2068376068374,106.5524438982324,5203560.25,5.6,4.0
430240,Bom Retiro do Sul,12158.0,0.03707679603633361,0.01212121212121212,0.00016515276630883568,28370095.09,480.48117647058825,105.35820555560758,4175262.64,6.4,5.4
430265,Brochier,4975.0,0.03412762520193861,,,14542371.35,497.34430379746834,104.343887497845,2320063.34,,
430820,Flores da Cunha,29405.0,0.02229757501027538,0.0026385224274406327,0.00020550760378133998,87767128.49,505.37334754797433,110.9732282418582,7646094.79,6.3,5.5
430940,Guaporé,24677.0,0.03166183850830307,0.010204081632653059,4.080133828389571e-05,67061068.48,486.2696969696972,107.28964393073858,8663110.3,6.6,5.1
430955,Harmonia,4630.0,0.04330794341675735,0.02325581395348837,,21667207.93,509.3000000000001,114.47438631393145,2018725.17,,
430980,Ibiaçá,4847.0,0.042285478547854784,,,21985968.97,451.4404494382023,83.73775041909268,1959086.73,,
431120,Júlio de Castilhos,20032.0,0.034959106323558746,,0.00014961101137043686,56923165.86,462.4970104633778,97.90336013222952,6845451.74,5.6,4.3
431179,Maratá,2668.0,0.06393380970289582,,,17177190.33,486.5311475409837,82.19832427526245,2793243.87,,
431210,Mata,5141.0,0.04225625121147509,,,14814561.84,450.3777777777778,95.23498927506752,1728501.23,6.4,3.6
431238,Monte Belo do Sul,2696.0,0.055103550295857985,,,14566987.35,495.2896551724138,109.71434124523942,1519079.95,,
431245,Morro Redondo,6548.0,0.046408332056976566,0.016129032258064516,,16501987.31,488.2337837837836,99.54044100318924,2819595.09,5.8,
431370,Palmeira das Missões,34907.0,0.02736318407960199,0.009523809523809523,0.0001429633441985475,87236225.06,462.7918238993717,92.51476054900697,11057451.78,4.6,
431447,Pinhal Grande,4552.0,0.058991228070175435,,0.0004385964912280702,20555422.36,495.0788461538462,91.73761303444546,1587191.54,,4.8
431470,Planalto,10650.0,0.03090466379471812,0.015748031496062992,,23786998.82,455.739037433155,89.57220626149807,3862998.3,5.8,4.7
431475,Poço das Antas,2108.0,0.0556083650190114,0.05,,11643606.23,509.021875,94.6707766824657,1054064.15,,
431480,Portão,34353.0,0.02591633817732541,0.0090702947845805,0.0004118373830676002,70732488.08,495.6072243346006,106.25282904959712,5163099.75,5.4,4.2
431848,São José do Hortêncio,4504.0,0.041003809097019936,,,18703598.81,500.68750000000017,97.44364631799488,957615.16,6.5,
431850,São José do Norte,27095.0,0.033917781814137966,0.0033003300330033004,0.00014827445601808947,69168967.77,445.09039548022605,85.24497363376211,9953565.19,4.2,3.3
431862,São José dos Ausentes,3483.0,0.06512968299711816,,,17039636.0,447.57,95.35896663262129,1922703.57,5.5,3.9
432023,Sede Nova,3057.0,0.053215801501795626,,,13691638.97,479.1406779661017,86.61094563033424,926935.74,5.7,4.6
432170,Três Coroas,26348.0,0.035681434922581634,0.012195121951219513,0.00011497777096428024,64145958.07,469.0645435244162,91.35844995653879,4048665.36,6.2,5.4
432290,Viadutos,5237.0,0.04003035477139063,,,15384163.84,484.2846153846154,105.29727107098387,1869119.94,7.4,5.3
500100,Aparecida do Taboado,24745.0,0.032153682313426725,0.010869565217391304,0.000368640943720816,75336005.92,456.55443349753716,95.48659381075186,7700234.62,5.5,
510380,Figueirópolis D'Oeste,3492.0,0.05409974640743871,0.021739130434782608,,12167879.29,448.6803571428573,72.96608033785377,1394891.87,,
510490,Jangada,7961.0,0.030031545741324918,0.008130081300813009,0.0005047318611987382,17444318.98,410.9529126213593,66.31629212517352,4090372.14,,
520690,Davinópolis,2130.0,0.14440263405456255,,0.00047036688617121356,,451.25000000000017,74.6624060139698,1097724.66,,
520780,Firminópolis,12783.0,0.027452531645569614,0.010204081632653059,0.00015822784810126585,25269080.32,449.2568862275447,87.3507935971577,5996276.36,6.3,
520945,Guarinos,2093.0,0.10356138706654172,0.05882352941176471,0.0004686035613870666,11468310.71,439.67924528301864,89.06243565933559,1345718.15,5.5,
521160,Ivolândia,2577.0,0.08804306036139946,,,14389855.0,450.0270833333333,96.39484787941231,3093697.25,,
521300,Maurilândia,13170.0,0.031722753936400123,0.02209944751381216,0.0008490274776165482,26598515.31,437.936641221374,82.08918527675283,4272599.62,5.5,
521410,Mutunópolis,3911.0,0.050804186877712536,0.03125,,,434.2456310679612,65.98255083761937,2917490.68,5.3,
521460,Niquelândia,45582.0,0.03158499657405565,0.009980039920159679,0.00044205733483632825,116821558.83,461.0849765258216,93.82549549465384,19799389.45,5.1,4.5
