codigo,latitude,longitude,municipio,uf,bolsapib,rural,analfabetismo,saneamentoruim
5005400,"-144,68202","-2384,8235",maracaju,MS,"2,02","13,85","7,22","67,51"
5005608,"-271,70549","-2227,7665",miranda,MS,"10,62","39,18","12,52","72,78"
5005681,"-27,927627","-2649,0442",mundo novo,MS,"6,83","10,40","11,81","98,90"
5005707,"-2,63419","-2547,0041",navirai,MS,"2,33","7,69","10,11","74,82"
5005806,"-197,379","-2335,447",nioaque,MS,"7,09","50,96","12,20","77,64"
5006002,"-22,382415","-2377,5215",nova alvorada do sul,MS,"2,48","25,23","9,59","95,86"
5006200,"59,712571","-2425,7396",nova andradina,MS,"3,33","14,91","8,52","88,88"
5006259,"22,371256","-2500,621",novo horizonte do sul,MS,"5,83","46,15","12,97","94,92"
5006309,"273,32591","-2162,1492",paranaiba,MS,"3,74","11,04","10,82","74,16"
5006358,"-138,20067","-2624,0178",paranhos,MS,"21,90","49,29","17,88","98,56"
5006408,"-35,653221","-1980,8472",pedro gomes,MS,"3,73","22,83","16,96","93,50"
5006606,"-163,12963","-2457,0717",ponta pora,MS,"6,51","20,30","9,23","81,40"
5006903,"-349,60712","-2352,9912",porto murtinho,MS,"6,46","34,56","10,73","37,79"
5007109,"47,491045","-2278,3021",ribas do rio pardo,MS,"2,10","38,10","10,35","80,21"
5007208,"-57,692636","-2400,2829",rio brilhante,MS,"1,92","19,91","8,11","80,16"
5007307,"-101,19684","-2151,5675",rio negro,MS,"5,20","27,22","12,95","96,40"
5007406,"-109,9035","-2081,4055",rio verde de mato grosso,MS,"5,99","13,73","12,00","95,78"
5007505,"-73,842019","-2207,1955",rochedo,MS,"4,57","41,38","7,48","94,26"
5007554,"127,10325","-2358,9072",santa rita do pardo,MS,"2,64","51,48","12,56","97,50"
5007695,"-50,871931","-2120,4336",sao gabriel do oeste,MS,"0,14","13,07","5,72","53,73"
5007703,"-104,7069","-2642,4195",sete quedas,MS,"7,59","16,75","18,40","98,45"
5007802,"234,19665","-2245,2604",selviria,MS,"0,40","24,10","11,68","95,17"
5007901,"-97,910718","-2333,7378",sidrolandia,MS,"4,10","34,06","8,84","85,73"
5007935,"-46,284258","-1951,9404",sonora,MS,"2,37","9,65","12,40","96,56"
5007950,"-101,08559","-2616,808",tacuru,MS,"12,36","63,12","19,45","94,13"
5007976,"58,459376","-2508,0859",taquarussu,MS,"4,89","30,24","15,97","98,81"
5008008,"-106,98458","-2262,1434",terenos,MS,"4,71","57,57","8,17","92,98"
5008305,"186,55196","-2261,8948",tres lagoas,MS,"1,74","4,64","6,43","51,84"
5008404,"-43,638879","-2485,6434",vicentina,MS,"9,28","28,10","14,62","98,31"
5100102,"-249,1739","-1679,9675",acorizal,MT,"12,97","46,94","23,58","97,93"
5100201,"162,06119","-1546,3341",agua boa,MT,"2,19","19,64","7,76","87,07"
5100250,"-259,37727","-1112,82",alta floresta,MT,"4,01","13,11","8,88","86,01"
5100300,"56,47192","-1929,5748",alto araguaia,MT,"1,13","11,65","8,64","92,81"
5100359,"245,21744","-1307,1503",alto boa vista,MT,"7,00","39,43","11,51","83,57"
5100409,"43,685091","-1867,9801",alto garcas,MT,"1,61","8,65","9,31","96,67"
5100508,"-284,00862","-1632,8716",alto paraguai,MT,"11,97","36,59","14,64","82,49"
5100607,"74,732017","-1972,0541",alto taquari,MT,"0,41","9,28","6,63","98,16"
5100805,"-421,21333","-970,00531",apiacas,MT,"3,97","25,56","13,41","97,52"
5101001,"236,0731","-1674,1322",araguaiana,MT,"2,80","31,53","12,42","97,70"
5101209,"93,750158","-1852,6138",araguainha,MT,"9,01","13,87","14,59","91,99"
5101258,"-478,81705","-1692,2296",araputanga,MT,"3,37","20,58","11,13","89,96"
5101308,"-308,19459","-1606,2764",arenapolis,MT,"11,17","5,49","12,05","86,68"
5101407,"-639,88792","-1132,3808",aripuana,MT,"3,85","37,39","10,03","96,65"
5101605,"-216,57379","-1861,5606",barao de melgaco,MT,"12,36","54,92","17,38","82,17"
5101704,"-393,40561","-1671,0409",barra do bugres,MT,"5,38","18,23","13,21","77,51"
5101803,"161,35205","-1699,3379",barra do garcas,MT,"3,28","9,92","7,24","45,92"
5101852,"245,97976","-1352,116",bom jesus do araguaia,MT,"3,55","50,17","10,50","99,48"
5101902,"-434,46627","-1377,3057",brasnorte,MT,"1,24","34,64","9,21","95,68"
5102504,"-409,70337","-1833,0296",caceres,MT,"6,76","12,93","10,18","51,11"
5102603,"93,917317","-1589,9259",campinapolis,MT,"15,38","66,31","25,09","93,23"
5102637,"-425,34903","-1517,4183",campo novo do parecis,MT,"0,41","7,23","5,53","78,48"
5102678,"-103,07719","-1697,5181",campo verde,MT,"0,93","19,36","6,33","89,94"
5102686,"-561,86455","-1507,6035",campos de julio,MT,"0,13","22,12","5,65","96,94"
5102694,"237,73473","-1239,5817",canabrava do norte,MT,"6,34","43,77","11,51","99,93"
5102702,"173,43637","-1474,9241",canarana,MT,"2,00","21,06","10,28","96,14"
5102793,"-200,62589","-1118,0292",carlinda,MT,"13,86","58,37","15,62","96,65"
5102850,"-503,25252","-1215,4143",castanheira,MT,"7,32","52,36","13,29","93,32"
5103007,"-165,62199","-1671,8064",chapada dos guimaraes,MT,"7,85","38,07","12,69","78,02"
5103056,"-114,38171","-1266,2816",claudia,MT,"1,90","23,45","9,42","82,53"
5103106,"308,41927","-1535,5055",cocalinho,MT,"4,28","33,57","15,97","98,88"
5103205,"-160,64553","-1175,0849",colider,MT,"2,85","18,70","9,99","83,88"
5103254,"-692,85146","-1033,8145",colniza,MT,"6,54","43,19","10,83","99,06"
5103304,"-623,4016","-1465,7885",comodoro,MT,"4,55","30,78","12,74","82,86"
5103353,"252,06493","-1151,4008",confresa,MT,"8,35","43,36","11,52","88,86"
5103361,"-574,34138","-1625,3676",conquista doeste,MT,"0,34","39,35","11,76","94,38"
5103379,"-513,57867","-1058,0606",cotriguacu,MT,"8,40","65,75","9,28","99,33"
5103403,"-208,07575","-1709,6059",cuiaba,MT,"1,84","1,87","4,25","23,76"
5103437,"-415,77055","-1730,8946",curvelandia,MT,"9,40","40,53","15,12","99,28"
5103452,"-319,00545","-1630,629",denise,MT,"0,49","14,44","14,21","96,94"
5103502,"-302,51168","-1560,337",diamantino,MT,"1,06","21,86","6,99","80,77"
5103601,"-82,882175","-1731,985",dom aquino,MT,"3,29","19,74","14,01","95,98"
5103700,"-18,094461","-1318,034",feliz natal,MT,"1,96","25,70","8,78","94,46"
5103809,"-504,46309","-1722,6496",figueiropolis doeste,MT,"5,48","47,05","12,92","98,67"
5103858,"59,039078","-1437,2974",gaucha do norte,MT,"3,10","65,10","23,44","94,00"
5103908,"65,245565","-1720,8451",general carneiro,MT,"0,05","53,09","12,06","83,61"
5103957,"-462,72858","-1756,8069",gloria doeste,MT,"8,39","31,52","13,16","94,47"
5104104,"-67,73037","-1081,0659",guaranta do norte,MT,"6,75","25,69","7,51","97,95"
5104203,"45,132678","-1811,3652",guiratinga,MT,"3,75","17,70","12,66","43,79"
5104500,"-493,87025","-1701,071",indiavai,MT,"2,50","25,70","14,40","96,01"
5104526,"-223,86231","-1329,5255",ipiranga do norte,MT,"0,31","32,17","5,18","98,08"
5104542,"-299,38557","-1344,2666",itanhanga,MT,"1,74","39,90","7,99","98,28"
5104559,"-173,20273","-1228,7686",itauba,MT,"3,18","18,82","12,94","91,36"
5104609,"-64,075541","-1917,364",itiquira,MT,"0,74","61,30","7,25","96,91"
5104807,"-118,96179","-1759,255",jaciara,MT,"3,85","7,89","10,03","66,91"
5104906,"-273,82806","-1697,138",jangada,MT,"0,72","61,72","20,35","92,98"
5105002,"-522,45792","-1699,2356",jauru,MT,"4,58","40,98","17,19","90,20"
5105101,"-394,70265","-1221,1237",juara,MT,"1,93","20,65","9,91","86,38"
5105150,"-581,12826","-1280,838",juina,MT,"3,82","13,49","9,85","96,36"
5105176,"-502,90284","-1149,2541",juruena,MT,"6,24","39,28","9,98","82,29"
5105200,"-96,213532","-1789,9034",juscimeira,MT,"7,01","25,63","14,81","92,72"
5105234,"-406,08602","-1704,0565",lambari doeste,MT,"4,53","46,69","15,47","98,93"
5105259,"-234,95884","-1442,8868",lucas do rio verde,MT,"0,39","6,81","3,27","54,09"
5105309,"334,89503","-1219,0429",luciara,MT,"13,04","8,77","13,48","99,24"
5105507,"-643,60064","-1688,7108",vila bela da santissima trinda,MT,"6,09","64,36","10,64","97,26"
5105580,"-5,792179","-1203,892",marcelandia,MT,"2,05","38,15","11,76","98,53"
5105606,"-39,566099","-1107,19",matupa,MT,"0,28","22,91","9,16","98,68"
5105622,"-434,74337","-1735,5294",mirassol doeste,MT,"4,56","15,13","11,53","79,87"
5105903,"-193,325","-1589,8684",nobres,MT,"5,06","16,98","12,02","84,52"
5106000,"-293,39511","-1588,5527",nortelandia,MT,"10,02","18,13","12,63","86,37"
5106109,"-270,62929","-1753,1285",nossa senhora do livramento,MT,"13,31","63,46","22,85","87,84"
5106158,"-447,26098","-1082,9149",nova bandeirantes,MT,"5,05","65,11","7,86","89,03"
5106174,"227,85186","-1566,5794",nova nazare,MT,"8,04","63,06","24,22","97,50"
5106182,"-622,64858","-1589,4101",nova lacerda,MT,"3,51","45,18","11,99","66,50"
5106190,"-98,49086","-1207,8033",nova santa helena,MT,"4,12","42,68","11,90","90,47"
5106208,"-112,50723","-1635,7559",nova brasilandia,MT,"1,23","20,23","20,15","83,04"
5106216,"-223,42282","-1184,071",nova canaa do norte,MT,"2,62","43,79","12,48","92,96"
5106224,"-227,80199","-1508,3887",nova mutum,MT,"0,28","18,28","3,85","69,89"
5106232,"-366,07539","-1637,7803",nova olimpia,MT,"4,64","9,59","12,90","94,10"
5106240,"-83,131868","-1436,7734",nova ubirata,MT,"0,76","35,67","8,48","96,33"
5106257,"171,37015","-1614,5385",nova xavantina,MT,"3,52","19,84","10,68","76,50"
5106265,"-153,86313","-1078,8138",novo mundo,MT,"0,64","60,68","11,21","99,73"
5106273,"-361,14066","-1261,2867",novo horizonte do norte,MT,"8,11","52,60","14,82","92,71"
5106281,"81,63508","-1667,8183",novo sao joaquim,MT,"2,46","38,48","15,21","80,03"
5106299,"-294,71847","-1061,9922",paranaita,MT,"5,20","47,10","11,30","99,50"
5106307,"-11,728629","-1512,4187",paranatinga,MT,"3,08","23,20","11,42","85,11"
5106315,"338,40881","-1363,9916",novo santo antonio,MT,"7,95","32,87","12,54","98,16"
5106372,"-27,2976","-1858,1918",pedra preta,MT,"2,09","27,75","13,17","88,44"
5106422,"45,243196","-1122,2479",peixoto de azevedo,MT,"11,51","35,73","15,47","94,69"
5106455,"-72,532776","-1613,7134",planalto da serra,MT,"6,51","24,65","13,88","93,62"
5106505,"-314,24247","-1858,6908",pocone,MT,"11,96","27,43","17,87","96,44"
5106653,"136,88005","-1762,5387",pontal do araguaia,MT,"7,94","17,48","8,87","93,87"
5106703,"113,76978","-1842,9307",ponte branca,MT,"6,76","14,65","13,13","98,92"
5106752,"-585,17923","-1723,4058",pontes e lacerda,MT,"4,06","16,29","9,92","73,15"
5106778,"250,11868","-1198,1157",porto alegre do norte,MT,"9,99","51,81","10,56","96,97"
5106802,"-299,51902","-1298,8229",porto dos gauchos,MT,"1,96","49,28","11,65","94,15"
5106828,"-533,22459","-1771,3144",porto esperidiao,MT,"7,17","61,90","14,39","95,92"
5106851,"-344,91793","-1719,556",porto estrela,MT,"10,00","59,82","25,43","82,13"
5107008,"-19,51477","-1753,4017",poxoreo,MT,"6,78","32,25","16,69","69,74"
5107040,"-23,617155","-1669,8975",primavera do leste,MT,"0,70","5,37","4,72","69,60"
5107065,"136,82023","-1345,2234",querencia,MT,"0,86","54,18","8,18","98,12"
5107107,"-460,78379","-1726,3521",sao jose dos quatro marcos,MT,"7,80","23,64","12,07","82,83"
5107156,"-479,74827","-1655,9435",reserva do cabacal,MT,"10,03","36,94","17,89","88,64"
5107180,"263,98555","-1425,0422",ribeirao cascalheira,MT,"4,46","37,34","11,82","74,12"
5107198,"132,39796","-1824,7116",ribeiraozinho,MT,"3,67","29,33","11,55","67,83"
5107206,"-445,70887","-1693,6943",rio branco,MT,"10,87","18,24","14,28","98,93"
5107248,"-98,359324","-1320,1598",santa carmen,MT,"1,20","24,58","8,05","94,02"
5107263,"-360,55748","-1600,838",santo afonso,MT,"8,34","48,48","17,00","94,16"
5107297,"-29,308973","-1820,8677",sao jose do povo,MT,"9,92","51,73","14,97","94,28"
5107305,"-304,30114","-1500,5639",sao jose do rio claro,MT,"2,97","23,10","11,92","96,78"
5107354,"151,36482","-1183,2229",sao jose do xingu,MT,"3,71","27,81","14,76","96,17"
5107404,"-79,299438","-1764,7429",sao pedro da cipa,MT,"12,47","10,94","16,82","96,05"
5107578,"-767,41434","-1165,5767",rondolandia,MT,"5,82","73,64","15,40","99,79"
5107602,"-71,351376","-1827,3021",rondonopolis,MT,"1,35","3,81","7,19","54,21"
5107701,"-208,18252","-1634,2363",rosario oeste,MT,"7,85","39,74","16,93","88,51"
5107743,"159,92698","-1113,3823",santa cruz do xingu,MT,"0,46","34,16","8,93","70,91"
5107750,"-435,98911","-1668,9367",salto do ceu,MT,"8,40","44,11","15,21","98,44"
5107768,"-139,92813","-1530,1837",santa rita do trivelato,MT,"0,23","45,12","5,18","97,63"
5107776,"351,35908","-1144,3556",santa terezinha,MT,"9,55","59,79","15,28","73,13"
5107792,"35,420956","-1639,0017",santo antonio do leste,MT,"0,56","43,55","10,39","97,85"
5107800,"-153,83661","-1820,5996",santo antonio do leverger,MT,"9,95","61,22","16,55","94,42"
5107859,"222,37358","-1267,4602",sao felix do araguaia,MT,"4,92","41,85","12,53","87,55"
5107875,"-504,47715","-1459,1044",sapezal,MT,"0,18","16,41","5,66","68,99"
5107883,"287,2423","-1330,9036",serra nova dourada,MT,"6,02","40,44","12,25","92,03"
5107909,"-163,51553","-1295,637",sinop,MT,"0,72","17,11","5,07","91,04"
5107925,"-182,24483","-1409,6065",sorriso,MT,"0,65","12,26","4,95","88,43"
5107941,"-271,94246","-1241,0794",tabapora,MT,"2,59","47,21","8,07","95,23"
5107958,"-465,65519","-1599,5544",tangara da serra,MT,"1,92","9,00","8,22","63,71"
5108006,"-275,1363","-1391,5709",tapurah,MT,"1,68","37,20","5,19","80,55"
5108055,"-107,23551","-1162,1221",terra nova do norte,MT,"5,00","55,02","11,00","93,79"
5108105,"58,241286","-1757,9334",tesouro,MT,"3,14","29,78","11,71","92,34"
5108204,"118,69647","-1802,5805",torixoreu,MT,"5,78","23,56","12,72","78,89"
5108303,"-34,43166","-1274,9002",uniao do sul,MT,"2,01","37,82","11,76","98,86"
5108352,"-532,88514","-1660,763",vale de sao domingos,MT,"6,12","76,64","14,00","99,89"
5108402,"-244,71566","-1721,8736",varzea grande,MT,"4,19","1,54","5,88","59,63"
5108501,"-146,26671","-1374,0114",vera,MT,"1,62","28,20","8,66","97,88"
5108600,"284,55212","-1104,8652",vila rica,MT,"3,27","34,70","9,14","96,47"
5108808,"-146,44355","-1138,1229",nova guarita,MT,"7,10","60,67","11,24","99,74"
5108857,"-352,22182","-1582,8806",nova marilandia,MT,"3,84","33,68","11,35","99,46"
5108907,"-349,60574","-1416,1445",nova maringa,MT,"0,71","48,09","9,80","83,87"
5108956,"-356,51336","-1103,6909",nova monte verde,MT,"2,07","50,91","8,60","99,96"
5200050,"484,5817","-1862,098",abadia de goias,GO,"0,65","26,11","7,81","66,23"
5200100,"565,23967","-1797,5862",abadiania,GO,"8,48","31,60","10,84","32,96"
5200134,"390,2472","-1934,0952",acreuna,GO,"4,01","12,74","14,58","85,71"
5200159,"407,58761","-1814,3296",adelandia,GO,"10,39","10,90","14,65","77,97"
5200175,"667,51614","-1657,9412",agua fria de goias,GO,"4,65","58,02","14,86","99,56"
5200209,"551,2749","-2007,4044",agua limpa,GO,"0,58","29,16","10,13","94,01"
5200258,"612,18202","-1750,9167",aguas lindas de goias,GO,"16,70","0,15","7,01","83,14"
5200308,"590,25614","-1787,3688",alexania,GO,"5,02","17,38","11,73","87,30"
5200506,"481,03674","-1962,8088",aloandia,GO,"9,41","13,75","14,93","78,13"
5200555,"493,42797","-1572,1289",alto horizonte,GO,"0,41","14,25","12,39","98,14"
5200605,"697,79503","-1578,2437",alto paraiso de goias,GO,"11,73","24,20","11,23","56,07"
5200803,"793,90115","-1623,8682",alvorada do norte,GO,"14,44","14,98","17,41","85,19"
5200829,"475,81522","-1535,2666",amaralina,GO,"10,20","67,94","15,87","76,90"
5200852,"427,38181","-1802,7021",americano do brasil,GO,"5,26","14,34","15,71","98,60"
5200902,"308,63812","-1841,2011",amorinopolis,GO,"1,13","39,84","18,12","92,07"
5201108,"537,03128","-1808,0339",anapolis,GO,"1,34","1,75","5,77","44,70"
5201207,"610,43395","-2035,0989",anhanguera,GO,"0,45","6,37","3,73","90,00"
5201306,"430,67856","-1818,0015",anicuns,GO,"4,53","14,47","10,35","50,26"
5201405,"504,54079","-1865,5456",aparecida de goiania,GO,"2,90","0,10","5,30","73,18"
5201454,"289,50488","-2017,1453",aparecida do rio doce,GO,"0,35","19,65","12,90","35,21"
5201504,"206,0646","-2077,1293",apore,GO,"1,63","33,18","12,81","83,36"
5201603,"459,03656","-1815,2573",aracu,GO,"9,98","11,70","16,23","93,61"
5201702,"200,26448","-1766,8988",aragarcas,GO,"13,78","3,76","9,06","96,30"
5201801,"487,88595","-1880,6629",aragoiania,GO,"0,94","33,92","10,11","98,92"
5202155,"382,65877","-1677,5054",araguapaz,GO,"0,67","30,77","17,94","60,90"
5202353,"258,06775","-1810,302",arenopolis,GO,"9,93","41,44","15,60","92,17"
5202502,"329,70353","-1639,6725",aruana,GO,"8,24","17,58","12,67","82,57"
5202601,"370,53459","-1849,8",aurilandia,GO,"10,18","23,29","15,30","98,39"
5202809,"451,90444","-1829,0038",avelinopolis,GO,"5,14","23,39","13,52","78,66"
5203104,"166,88296","-1810,119",baliza,GO,"13,49","70,54","17,35","93,62"
5203203,"550,73662","-1655,0595",barro alto,GO,"8,25","28,28","12,68","93,84"
5203302,"541,85617","-1882,4355",bela vista de goias,GO,"0,24","26,88","9,37","66,98"
5203401,"205,68624","-1789,9402",bom jardim de goias,GO,"12,64","24,62","16,42","98,62"
5203500,"435,87056","-2016,8701",bom jesus de goias,GO,"0,33","7,11","11,03","73,24"
5203559,"532,31402","-1842,8009",bonfinopolis,GO,"11,22","6,83","10,71","95,94"
5203575,"447,66594","-1504,7747",bonopolis,GO,"9,67","62,86","18,81","63,02"
5203609,"493,70672","-1818,2338",brazabrantes,GO,"6,87","32,86","11,06","96,68"
5203807,"299,90252","-1687,1453",britania,GO,"3,61","17,53","15,49","79,66"
5203906,"528,3504","-2012,0374",buriti alegre,GO,"2,66","7,09","9,97","73,32"
5203939,"379,42094","-1791,636",buriti de goias,GO,"14,66","32,23","13,80","98,08"
5203962,"830,62815","-1607,2261",buritinopolis,GO,"28,01","43,24","18,69","89,91"
5204003,"750,80178","-1755,5374",cabeceiras,GO,"4,99","25,14","13,02","80,68"
5204102,"318,61442","-2053,726",cachoeira alta,GO,"2,05","20,57","11,04","35,20"
5204201,"352,14094","-1852,1881",cachoeira de goias,GO,"7,31","17,36","14,25","85,83"
5204250,"462,26922","-2051,0378",cachoeira dourada,GO,"1,61","35,10","14,93","61,70"
5204300,"302,55786","-2070,9771",cacu,GO,"3,06","19,18","8,93","42,12"
5204409,"232,59412","-1882,4402",caiaponia,GO,"2,96","26,78","14,80","52,54"
5204508,"567,87094","-1966,8547",caldas novas,GO,"2,81","3,91","5,57","43,89"
5204557,"536,02612","-1858,5548",caldazinha,GO,"4,72","42,32","10,49","63,94"
5204607,"458,36823","-1861,7518",campestre de goias,GO,"5,43","29,85","12,68","98,50"
5204656,"587,07778","-1542,288",campinacu,GO,"16,53","40,56","13,30","95,12"
5204706,"542,71496","-1559,0834",campinorte,GO,"8,27","19,04","11,87","76,65"
5204805,"661,50272","-1952,1526",campo alegre de goias,GO,"1,02","26,06","10,72","82,04"
5204854,"523,29773","-1807,8641",campo limpo de goias,GO,"11,98","15,25","13,66","84,82"
5204904,"811,92171","-1449,6817",campos belos,GO,"18,89","11,97","15,20","52,09"
5204953,"468,37623","-1574,8085",campos verdes,GO,"40,56","10,84","19,33","93,10"
5205000,"456,79497","-1710,5813",carmo do rio verde,GO,"7,50","20,99","10,90","79,91"
5205059,"387,32015","-2012,0481",castelandia,GO,"5,75","8,08","25,25","80,21"
5205109,"671,12962","-1994,7517",catalao,GO,"0,61","6,44","5,53","46,58"
5205208,"471,50415","-1825,0756",caturai,GO,"8,06","21,81","12,60","84,47"
5205307,"682,02541","-1516,8142",cavalcante,GO,"7,44","49,51","26,90","91,83"
5205406,"468,51784","-1694,2779",ceres,GO,"0,49","4,50","7,59","62,44"
5205455,"451,62761","-1894,7866",cezarina,GO,"2,47","25,84","11,03","94,88"
5205471,"144,32843","-2042,9489",chapadao do ceu,GO,"0,28","16,04","4,51","38,60"
5205497,"661,04273","-1793,3786",cidade ocidental,GO,"11,72","21,93","5,44","47,18"
5205513,"578,57676","-1738,8692",cocalzinho de goias,GO,"11,11","62,98","12,55","91,59"
5205521,"640,07313","-1554,6907",colinas do sul,GO,"1,32","28,33","15,93","99,26"
5205703,"365,42413","-1813,2616",corrego do ouro,GO,"6,54","37,96","11,20","98,74"
5205802,"569,64232","-1769,1956",corumba de goias,GO,"10,83","38,08","15,47","77,59"
5205901,"578,35222","-2018,2599",corumbaiba,GO,"1,17","22,91","10,08","70,33"
5206206,"691,20191","-1858,1657",cristalina,GO,"2,24","17,52","9,11","64,01"
5206305,"562,85298","-1911,6701",cristianopolis,GO,"7,68","15,69","7,32","96,35"
5206404,"423,85313","-1622,7919",crixas,GO,"3,76","21,84","11,96","87,40"
5206503,"493,70495","-1912,9559",crominia,GO,"6,78","24,75","11,04","61,74"
5206602,"620,02766","-2036,2945",cumari,GO,"0,40","18,39","8,83","48,40"
5206701,"841,39874","-1624,2844",damianopolis,GO,"20,52","43,71","19,52","94,64"
5206800,"498,79496","-1803,7199",damolandia,GO,"7,38","20,57","12,95","79,31"
5206909,"680,82524","-2015,8964",davinopolis,GO,"5,14","31,91","14,79","98,04"
5207105,"283,35252","-1796,1806",diorama,GO,"11,46","39,25","12,83","71,50"
5207253,"160,55752","-1859,0886",doverlandia,GO,"0,75","37,71","15,02","99,16"
5207352,"452,38288","-1932,032",edealina,GO,"0,36","31,18","11,66","98,24"
